name,category,price,price_per_kg,amount_kg,is_available,product_menu_url
کود تقویتی 20-20-20 مایع (فاینال)شرکت ایکس گرین 250 سی سی,,140000,280000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=195
کود گلدهی 121236همراه با هیومیک درجهA++,,90000,900000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
آشواگاندا با کیفیت عالی بار امسالی و تازه(500گرمی),,1518000,3036000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گل ختمی سفید با کیفیت عالی بار امسالی و تازه(250 گرمی),,151000,604000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
ریشه چوبک با کیفیت عالی بار امسالی و تازه(500گرمی),,185000,370000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
ریشه سنبل الطیب با کیفیت عالی بار امسالی و تازه(250گرمی ),,820700,3282800.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
ریشه شیرین بیان با کیفیت عالی بار امسالی و تازه(250گرمی ),,115000,460000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
کود 10-52-10 هلندی فسفر بالا ( ریشه زایی گلدهی پاجوش دهی) 75 گرمی,,55000,733333.3333333334,0.075,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
مومنایی سلاجیت پاکستانی با کیفیت عالی بار امسالی و تازه(100 گرمی),,671000,6710000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه کاکوتی با کیفیت عالی و ممتاز (500گرم ),,225000,450000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه مرزنجوش پودر شده  بار امسالی و تازه(500گرمی ),,351000,702000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه پرسیاوشان بار امسالی و تازه(50گرمی ),,107750,2155000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه شب خسب (درخت ابریشم) با کیفیت عالی بار امسالی و تازه(50گرم),,113000,2260000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه عشقه با کیفیت عالی بار امسالی و تازه(250گرمی),,119000,476000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه عشقه با کیفیت عالی بار امسالی و تازه(100گرمی),,65000,650000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه سنا هندی با کیفیت عالی بار امسالی و تازه(250گرمی),,91125,364500.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه ریش بز (هوم) خشک با کیفیت عالی بار امسالی و تازه(100گرمی),,61100,611000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه ترخون خشک پودر شده بار امسالی و تازه(100گرمی ),,101400,1014000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه مرزنجوش پودر شده بار امسالی و تازه(250گرمی ),,195000,780000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
گیاه بهار مرکبات با کیفیت عالی بار امسالی و تازه(50گرمی ),,73925,1478500.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
کود آمینو اسیدMT گیاه(یک کیلو),,1250000,1250000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
کود طبیعی(میلورم) 100 گرم ویژه گل و گلدان(گیاهان آپارتمانی),,75000,750000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=196
کود مخصوص ریشه زایی و قلمه زنی بنفشه آفریقایی,,49000,1633333.3333333335,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود مونو پتاسیم فسفات فرمولایف 34-52-0,,3300000,330000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود کامل رویال مکس پلنت استار 30-05-15 npk(ارسال به صورت پس کرایه ),,275000,275000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود منیزیم استار پلنت استار (ارسال به صورت پس کرایه ),,220000,44000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
پک سه عددی کود بنسایی تخفیف ویژه مخصوص انواع بنسای برای رشد و گلدهی,,110000,305555.5555555556,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود گلدهی کود سه بیست مخصوص ارکیده و گیاهان اپارتمانی گلدار پک شش عددی,,200000,833333.3333333334,0.24,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود مایع سپتا فسفر پتاسیمPK,,699000,699000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود کلات آهن,,9000,60000.0,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود گلدهی کوتاه 10 گرمی فیدینگ مناسب برای مرحله گلدهی,,150000,15000000.0,0.01,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود مخصوص خیار شوک یک لیتری (پس کرایه),,290000,290000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود فسفیت پتاسیم شوک PK بیست لیتری (پس کرایه),,2630000,131500.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=197
کود مایع مخصوص افزایش گلدهی زعفران جنریت آمریکا یک لیتری,,1100000,1100000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود کامل آل مکس جنریت آمریکا یک لیتری,,990000,990000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود کامل آل مکس جنریت آمریکا پنج لیتری,,4000000,800000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود گلدهی فیدینگ گلدهی کوتاه مدت پاکت 125 گرمی short flowering,,1200000,9600000.0,0.125,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود 20 - 20 - 20 ( رشد و تقویت عمومی گیاهان ),,50000,1000000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود 20-20-20 دوتایی,,60000,600000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
میکس 4 تایی ( کود آهن  کودهای سه 20  محرک گلدهی و محرک ریشه زایی ),,150000,833333.3333333334,0.18,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود گیاهان آپارتمانیکود رشد و تقویت گیاه(کود عموم گیاهان ),,40000,400000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کودهای تقویتی یک گرم نوع و مقدار وابسته به نیاز شما,,1000,1000000.0,0.001,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود ازت بالای N22بیومور (پس کرایه),,398000,398000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود جلبک دریایی غلیظ,,53000,1060000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود گلدهی,,20000,200000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود مایع روتی فرت مدل آمینو کلات روی حجم یک لیتر( پس کرایه ),,291000,291000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود آمینو اسید سانسوی گرین مدل پودری وزن یک کیلوگرم ( پس کرایه ),,542500,542500.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود بیونوزینک محصول شرکت نوید نو,,350000,350000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود ریشه زایی باسیلار(اسپانیایی),,1050000,1050000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود کلسیم بور فست تراک اسپانیا (پس کرایه),,650000,650000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود همه کاره غذای گیاهی پلنتیک(250mL),,120000,480000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود مایع روتی فرت کود مدل NPK 10-40-10 حجم یک لیتر ( پس کرایه ),,242500,242500.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
نونامیک آلگا ماچو عصاره جلبک دریایی همراه با عناصر مورد نیاز گیاه و محرک های رشد(ارسال با باربری و به صورت پس کرایه),,750000,535714.2857142858,1.4,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک جامد مخصوص گل رز و گل های شاخه بریده کد R1000,,429000,429000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک جامد مخصوص گلدهی کد B1000,,429000,429000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک مایع مخصوص انواع ارکیده کد LO1000,,479000,119750.0,4.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک مایع مخصوص گلدهی کد LB1000,,479000,119750.0,4.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک مایع مخصوص مرحله رویشی کد LG1000,,479000,119750.0,4.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود هیدروپونیک جامد مخصوص انواع سبزیجات کد V100,,125000,1250000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود بُر یاراویتا-پس کرایه,,819000,819000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود روی - فسفر-پتاس یاراویتا-پس کرایه,,841000,841000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود پتاس مایع یاراویتا-پس کرایه,,721500,721500.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود پتاس بالا 36 12 12 (پس کرایه),,2200000,220000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=198
کود مخصوص گل جالیز جنریت آمریکا یک لیتری,,900000,900000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود پودری کامل (یک کیلویی) NPK 10-52-10+ TE,,310000,310000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
استاپلیا گیگانتا کاکتوس شاخ گوزنی نامتقارن و خاص گلدان 6,,49700,142000.0,0.35,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود کامل گیاهان آپارتمانی پلاتو مدل 20-20-20 وزن 100گرم,,94000,940000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
کود کلات مس پلاتو مدل cu 15 وزن 500 گرم,,464000,928000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
کود مایع فروت ست جنوبگان مدل fruitset-sl حجم یک لیتر,,273600,273600.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
کود آمینوکلات پتاس جنوبگان مدل فورتیکا حجم یک لیتر,,461500,384583.3333333334,1.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گل شیشه ای تخم مرغی بزرگ با 4 رنگ صورتی و آبی و قرمز و هفت رنگ,,270000,270000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود کلات پیشرفته فروت ست خضراء,,580000,580000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود آهن لاشل اورتو اورتو 3درصد,,950000,950000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود مس 15 درصد پرینوا کلات شده با EDTA,,995000,995000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود جنتاترول سیلیکات پتاسیم تحت لیسانس مکزیک,,580000,580000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود ارگانیک زیستی به سبز حجم بیست لیتر,,2600000,130000.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود سولفات پتاس منیزیم,,4500000,60000.0,75.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
کود آهن فیوسل ایتالیا,,970000,970000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
گیاه مورد با کیفیت عالی بار امسالی و تازه(250گرمی ),,274000,1096000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=199
استویا با کیفیت عالی بار امسالی و تازه(750 گرمی),,1543400,2057866.6666666667,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گل اسطوخودوس (هندی) با کیفیت عالی بار امسالی و تازه(50 گرمی ),,428300,8566000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گل گاو زبان با کیفیت عالی بار امسالی و تازه(100گرمی),,912400,9124000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
باباآدم با کیفیت عالی بار امسالی و تازه(100 گرمی ),,219200,2192000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گیاه جعفری با کیفیت عالی بار امسالی و تازه(100 گرمی ),,173200,1732000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گیاه مرزه با کیفیت عالی بار امسالی و تازه(150گرمی),,444400,2962666.666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گیاه مریم گلی با کیفیت عالی بار امسالی و تازه(250گرمی ),,683800,2735200.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گل گاو زبان با کیفیت عالی بار امسالی و تازه(150گرمی),,1377000,9180000.0,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گیاه دم اسب با کیفیت عالی بار امسالی و تازه(500گرمی ),,430800,861600.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
گیاه جعفری خشک با کیفیت عالی بار امسالی و تازه (250 گرمی),,598500,2394000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
ریشه خولنجان با کیفیت عالی بار امسالی و تازه(250گرمی),,770300,3081200.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=200
افسنطین با کیفیت عالی بار امسالی و تازه(50 گرمی ),,171400,3428000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
گل راعی با کیفیت عالی بار امسالی و تازه(50گرمی),,82600,1652000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
الدر بری (آقطی سیاه) با کیفیت عالی بار امسالی و تازه(100گرمی),,603700,6037000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
آلوئه ورا با کیفیت عالی بار امسالی و تازه(100گرمی),,692700,6927000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
برگ مورینگا با کیفیت عالی بار امسالی و تازه(100گرمی),,481000,4810000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
گیاه گزنه با کیفیت عالی بار امسالی و تازه(150گرمی ),,301700,2011333.3333333333,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
ریشه سنبل الطیب با کیفیت عالی بار امسالی و تازه(150گرمی),,1428900,9526000.0,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
گیاه رازک با کیفیت عالی بار امسالی و تازه(150گرمی),,920600,6137333.333333334,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
ریشه شیرین بیان (بدون پوست) با کیفیت عالی بار امسالی و تازه(750گرمی ),,1711800,2282400.0,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
ریشه شیرین بیان (بدون پوست) با کیفیت عالی بار امسالی و تازه(250 گرمی),,602600,2410400.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
ریشه شیرین بیان با کیفیت عالی بار امسالی و تازه(750گرمی),,1013100,1350800.0,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
ریشه شیرین بیان با کیفیت عالی بار امسالی و تازه(500گرمی ),,639100,1278200.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود جلبک 100 میلی لیتری عالی برای رشد گیاهان برگ سبز و کمک به کلروفیل سازی بهتر,,49000,245000.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود سولفات آهن گرین پیک مدل IRON SULFATE 1000 وزن یک کیلوگرم,,139000,139000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود سولفات پتاسیم پودری گرین پیک مدل POTASSIUM SULFATE 1000 وزن یک کیلوگرم,,169000,169000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود میلورم ارگانیک,,25000,25000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
کود ریشه زا 10-52-10 300گرمی آگنس,,189000,630000.0,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
بسته چهار تایی کود همه کاره ارگانیک ویتامینه گیاهان ویژه ی نهال باغات صیفی و سبزیجات,,796000,199000.0,4.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=201
بسته سه تایی کود همه کاره ارگانیک ویتامینه گیاهان ویژه ی نهال باغات صیفی و سبزیجات,,597000,199000.0,3.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=202
