,url,name,category,price,price_per_kg,amount_kg,last_price_update,is_available,product_menu_url,_pk
1146,https://basalam.com/rooyesh-sabz/product/18016344,کود مایع کامل ارگانیک غنی شده ویژه گل شیپوری مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016344::کود مایع کامل ارگانیک غنی شده ویژه گل شیپوری مدل OrgaFerti حجم 120 میلی لیتر
1147,https://basalam.com/rooyesh-sabz/product/18016417,کود مایع کامل ارگانیک غنی شده ویژه گلهای شاخه بریده مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016417::کود مایع کامل ارگانیک غنی شده ویژه گلهای شاخه بریده مدل OrgaFerti حجم 120 میلی لیتر
1148,https://basalam.com/rooyesh-sabz/product/18016432,کود مایع مکمل رشد فیلودندرون مدل Super Power 01 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016432::کود مایع مکمل رشد فیلودندرون مدل Super Power 01 حجم 120 میلی لیتر
1149,https://basalam.com/rooyesh-sabz/product/18016059,کود مایع کامل ارگانیک غنی شده ویژه زاموفیلیا بلک مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016059::کود مایع کامل ارگانیک غنی شده ویژه زاموفیلیا بلک مدل OrgaFerti حجم 120 میلی لیتر
1150,https://basalam.com/rooyesh-sabz/product/18016012,کود مایع کامل ارگانیک غنی شده ویژه سبزی کاری مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016012::کود مایع کامل ارگانیک غنی شده ویژه سبزی کاری مدل OrgaFerti حجم 120 میلی لیتر
1151,https://basalam.com/rooyesh-sabz/product/18016014,کود مایع کامل ارگانیک غنی شده ویژه فیکوس آفریقایی مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016014::کود مایع کامل ارگانیک غنی شده ویژه فیکوس آفریقایی مدل OrgaFerti حجم 120 میلی لیتر
1152,https://basalam.com/rooyesh-sabz/product/18014355,کود کامل دراسنا مدل A31 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014355::کود کامل دراسنا مدل A31 حجم 120 میلی لیتر
1153,https://basalam.com/rooyesh-sabz/product/18014349,کود نخل لیکوالا مدل A63 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014349::کود نخل لیکوالا مدل A63 حجم 120 میلی لیتر
1154,https://basalam.com/rooyesh-sabz/product/18014203,کود کامل بنجامین فیکوس بلک ابلق و آمستل مدل A33 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014203::کود کامل بنجامین فیکوس بلک ابلق و آمستل مدل A33 حجم 120 میلی لیتر
1155,https://basalam.com/rooyesh-sabz/product/18014218,کود کامل آدنیوم مدل Adnium حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014218::کود کامل آدنیوم مدل Adnium حجم 120 میلی لیتر
1156,https://basalam.com/rooyesh-sabz/product/18014205,کود پاچیرا مدل A70 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014205::کود پاچیرا مدل A70 حجم 120 میلی لیتر
1157,https://basalam.com/rooyesh-sabz/product/18014210,کود کامل لیراتا فیکوس افریقایی مدل A27 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014210::کود کامل لیراتا فیکوس افریقایی مدل A27 حجم 120 میلی لیتر
1158,https://basalam.com/rooyesh-sabz/product/18014250,کود کامل فیلودندرون گوش گرگی مدل Filn حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18014250::کود کامل فیلودندرون گوش گرگی مدل Filn حجم 120 میلی لیتر
1159,https://basalam.com/rooyesh-sabz/product/18016375,کود مایع درخت لیمو کد Pak حجم 120 میلی لیتر بسته 8 عددی,,1290000,12900000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016375::کود مایع درخت لیمو کد Pak حجم 120 میلی لیتر بسته 8 عددی
1160,https://basalam.com/rooyesh-sabz/product/18016549,کود سه مرحله ای پتوس مدل ABC2022 حجم 120 میلی لیتر بسته سه عددی,,110000,1100000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016549::کود سه مرحله ای پتوس مدل ABC2022 حجم 120 میلی لیتر بسته سه عددی
1161,https://basalam.com/rooyesh-sabz/product/18016336,کود پتوس و اسید آمینه و آهن و مولتی کود کد A01 حجم 120 میلی لیتر بسته 4 عددی,,69000,690000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016336::کود پتوس و اسید آمینه و آهن و مولتی کود کد A01 حجم 120 میلی لیتر بسته 4 عددی
1162,https://basalam.com/rooyesh-sabz/product/18016470,کود مایع مولتی کود مخصوص گل های آپارتمانی مدل Fast growth حجم کل 300 میلی لیتر بسته سه عددی,,109000,1090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016470::کود مایع مولتی کود مخصوص گل های آپارتمانی مدل Fast growth حجم کل 300 میلی لیتر بسته سه عددی
1163,https://basalam.com/rooyesh-sabz/product/18016240,کود مایع زاموفیلیا و پتوس و سانسوریا و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی,,129000,1290000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016240::کود مایع زاموفیلیا و پتوس و سانسوریا و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی
1164,https://basalam.com/rooyesh-sabz/product/18016251,کود مایع قطره چکانی گلدهی گیاهان خانگی گلبان کود مدل Fast growth حجم 300 میلی لیتر بسته سه عددی,,59000,590000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016251::کود مایع قطره چکانی گلدهی گیاهان خانگی گلبان کود مدل Fast growth حجم 300 میلی لیتر بسته سه عددی
1165,https://basalam.com/rooyesh-sabz/product/18013774,کود تقویتی مخصوص مورد زینتی هپی پلنت مدل HP447 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18013774::کود تقویتی مخصوص مورد زینتی هپی پلنت مدل HP447 حجم 120 میلی لیتر
1166,https://basalam.com/rooyesh-sabz/product/18016594,کود مایع محرک رشد شامادورا مدل Super powerحجم 120 میلی لیتر بسته دو عددی,,85000,850000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016594::کود مایع محرک رشد شامادورا مدل Super powerحجم 120 میلی لیتر بسته دو عددی
1167,https://basalam.com/rooyesh-sabz/product/18016719,کود مایع گل دهی گیاهانو کلات آهن و سه بیست و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی,,209000,2090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016719::کود مایع گل دهی گیاهانو کلات آهن و سه بیست و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی
1168,https://basalam.com/rooyesh-sabz/product/18016644,کود مایع محرک رشد برگ دهی مدل Mpower حجم 120 میلی لیتر بسته دو عددی,,88000,880000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016644::کود مایع محرک رشد برگ دهی مدل Mpower حجم 120 میلی لیتر بسته دو عددی
1169,https://basalam.com/rooyesh-sabz/product/18016192,کود مایع محرک رشد حسن یوسف مدل Mpower حجم 120 میلی لیتر بسته سه عددی,,69000,690000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016192::کود مایع محرک رشد حسن یوسف مدل Mpower حجم 120 میلی لیتر بسته سه عددی
1170,https://basalam.com/rooyesh-sabz/product/18016279,کود مایع محرک رشد انواع سرخس مدل Mpower حجم 120 میلی لیتر بسته دو عددی,,490000,4900000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016279::کود مایع محرک رشد انواع سرخس مدل Mpower حجم 120 میلی لیتر بسته دو عددی
1171,https://basalam.com/rooyesh-sabz/product/18016321,کود مایع زاموفیلیا گلبان کود مدل Fast growth حجم 100 میلی لیتر بسته سه عددی,,690000,6900000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016321::کود مایع زاموفیلیا گلبان کود مدل Fast growth حجم 100 میلی لیتر بسته سه عددی
1172,https://basalam.com/rooyesh-sabz/product/18013853,کود مایع مخصوص گیاهان برگی هپی پلنت مدل HP26 حجم 420 میلی لیتر,,65000,650000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18013853::کود مایع مخصوص گیاهان برگی هپی پلنت مدل HP26 حجم 420 میلی لیتر
1173,https://basalam.com/rooyesh-sabz/product/18016589,کود کامل مایع فسفر بالا ریشه زایی گیاهان آپارتمانی مدل GL2 حجم 240 میلی لیتر مجموعه 2 عددی,,85٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016589::کود کامل مایع فسفر بالا ریشه زایی گیاهان آپارتمانی مدل GL2 حجم 240 میلی لیتر مجموعه 2 عددی
1174,https://basalam.com/rooyesh-sabz/product/18016119,کود مایع مولتی دیفن باخیا Pak8 حجم 120 میلی لیتر بسته 8 عددی,,129٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016119::کود مایع مولتی دیفن باخیا Pak8 حجم 120 میلی لیتر بسته 8 عددی
1175,https://basalam.com/rooyesh-sabz/product/18016442,کود مایع محرک رشد فیکوس مدل Spower حجم 120 میلی لیتر بسته سه عددی,,109000,1090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016442::کود مایع محرک رشد فیکوس مدل Spower حجم 120 میلی لیتر بسته سه عددی
1176,https://basalam.com/rooyesh-sabz/product/18016587,کود کامل مایع مخصوص دیفن باخیا مدل GL2 حجم 120 میلی لیتر بسته سه عددی,,109٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016587::کود کامل مایع مخصوص دیفن باخیا مدل GL2 حجم 120 میلی لیتر بسته سه عددی
1177,https://basalam.com/rooyesh-sabz/product/18016686,کود مایع مرکب مدل 15 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016686::کود مایع مرکب مدل 15 حجم 120 میلی لیتر
1178,https://basalam.com/rooyesh-sabz/product/18016464,کود کامل مایع پتوس مدل A33 حجم 120 میلی لیتر بسته دو عددی,,85000,850000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=44,https://basalam.com/rooyesh-sabz/product/18016464::کود کامل مایع پتوس مدل A33 حجم 120 میلی لیتر بسته دو عددی
1179,https://basalam.com/rooyesh-sabz/product/18013806,کود سه بیست، آهن و هیومیک اسید مایع هپی پلنت مدل 20FH حجم 120 میلی لیتر بسته سه عددی,,115000,nan,,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013806::کود سه بیست، آهن و هیومیک اسید مایع هپی پلنت مدل 20FH حجم 120 میلی لیتر بسته سه عددی
1180,https://basalam.com/rooyesh-sabz/product/18016006,کود مایع محرک رشد گیاه گندمی مدل Super powerحجم 120 میلی لیتر بسته دو عددی,,49000,490000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016006::کود مایع محرک رشد گیاه گندمی مدل Super powerحجم 120 میلی لیتر بسته دو عددی
1181,https://basalam.com/rooyesh-sabz/product/18013714,کود تقویتی مخصوص درخت سیب هپی پلنت مدل HP436 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013714::کود تقویتی مخصوص درخت سیب هپی پلنت مدل HP436 حجم 120 میلی لیتر
1182,https://basalam.com/rooyesh-sabz/product/18016529,کود مایع مرکب زاموفیلیا مدل ZD7 حجم 120 میلی متر بسته 3 عددی,,119000,1190000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016529::کود مایع مرکب زاموفیلیا مدل ZD7 حجم 120 میلی متر بسته 3 عددی
1183,https://basalam.com/rooyesh-sabz/product/18016365,کود کامل مایع پتوس طلایی مدل GL2 حجم 120 میلی لیتر بسته سه عددی,,59٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016365::کود کامل مایع پتوس طلایی مدل GL2 حجم 120 میلی لیتر بسته سه عددی
1184,https://basalam.com/rooyesh-sabz/product/18016378,کود مایع دیفن باخیا و مولتی کود و کود برگ دهی و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی,,159000,1590000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016378::کود مایع دیفن باخیا و مولتی کود و کود برگ دهی و هیومیک مدل A حجم 120 میلی لیتر بسته 8 عددی
1185,https://basalam.com/rooyesh-sabz/product/18013723,کود تقویتی بنسای هپی پلنت مدل HP35 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013723::کود تقویتی بنسای هپی پلنت مدل HP35 حجم 120 میلی لیتر
1186,https://basalam.com/rooyesh-sabz/product/18016091,کود کامل مایع مخصوص گل مرجان مدل A33 حجم 120 میلی لیتر بسته 8 عددی,,129000,1290000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016091::کود کامل مایع مخصوص گل مرجان مدل A33 حجم 120 میلی لیتر بسته 8 عددی
1187,https://basalam.com/rooyesh-sabz/product/18016542,کود مایع مرکب مدل Bahar34 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016542::کود مایع مرکب مدل Bahar34 حجم 120 میلی لیتر
1188,https://basalam.com/rooyesh-sabz/product/18016434,کود مایع محرک رشد گیاه درسنا مدل Super powerحجم 120 میلی لیتر بسته دو عددی,,49000,490000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016434::کود مایع محرک رشد گیاه درسنا مدل Super powerحجم 120 میلی لیتر بسته دو عددی
1189,https://basalam.com/rooyesh-sabz/product/18013869,کود تقویتی آهن کلاته مایع هپی پلنت مدل EDDHA حجم 60 میلی لیتر,,41000,410000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013869::کود تقویتی آهن کلاته مایع هپی پلنت مدل EDDHA حجم 60 میلی لیتر
1190,https://basalam.com/rooyesh-sabz/product/18013715,کود تقویتی مخصوص درخت خرمالو هپی پلنت مدل HP428 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013715::کود تقویتی مخصوص درخت خرمالو هپی پلنت مدل HP428 حجم 120 میلی لیتر
1191,https://basalam.com/rooyesh-sabz/product/18013734,کود تقویتی آگلونما هپی پلنت مدل HP55 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013734::کود تقویتی آگلونما هپی پلنت مدل HP55 حجم 120 میلی لیتر
1192,https://basalam.com/rooyesh-sabz/product/18013707,کود تقویتی مخصوص حسن یوسف هپی پلنت مدل HP33 حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013707::کود تقویتی مخصوص حسن یوسف هپی پلنت مدل HP33 حجم 120 میلی لیتر
1193,https://basalam.com/rooyesh-sabz/product/18013871,کود تقویتی عناصر ریز مغذی میکرو مایع هپی پلنت مدل میکرومیکس حجم 60 میلی لیتر,,41000,410000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18013871::کود تقویتی عناصر ریز مغذی میکرو مایع هپی پلنت مدل میکرومیکس حجم 60 میلی لیتر
1194,https://basalam.com/rooyesh-sabz/product/18016269,کود مایع آلوئه ورا کد Pak حجم 120 میلی لیتر بسته 8 عددی,,129000,1290000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016269::کود مایع آلوئه ورا کد Pak حجم 120 میلی لیتر بسته 8 عددی
1195,https://basalam.com/rooyesh-sabz/product/18016745,کود کامل مایع مخصوص سانسوریا مدل GL2 حجم 360 میلی لیتر,,109٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016745::کود کامل مایع مخصوص سانسوریا مدل GL2 حجم 360 میلی لیتر
1196,https://basalam.com/rooyesh-sabz/product/18016784,کود مایع اسپری مدل 21 حجم 100 میلی لیتر,,65000,650000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016784::کود مایع اسپری مدل 21 حجم 100 میلی لیتر
1197,https://basalam.com/rooyesh-sabz/product/18016760,کود سه مرحله ای سانسوریا مدل ABC2022 حجم 120 میلی لیتر بسته سه عددی,,109000,1090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016760::کود سه مرحله ای سانسوریا مدل ABC2022 حجم 120 میلی لیتر بسته سه عددی
1198,https://basalam.com/rooyesh-sabz/product/18016966,کود کامل مایع زاموفیلیا مدل GL2 حجم 120 میلی لیتر بسته دو عددی,,83٬000,nan,,,,,https://basalam.com/rooyesh-sabz/product/18016966::کود کامل مایع زاموفیلیا مدل GL2 حجم 120 میلی لیتر بسته دو عددی
1199,https://basalam.com/rooyesh-sabz/product/18016947,کود مایع محرک رشد مدل 13 حجم 120 میلی لیتر بسته دو عددی,,110000,1100000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016947::کود مایع محرک رشد مدل 13 حجم 120 میلی لیتر بسته دو عددی
1200,https://basalam.com/rooyesh-sabz/product/18016919,کود ریشه زایی و سه بیست و هیومیک و آهن کد A08حجم 120 میلی لیتر بسته 4 عددی,,109000,1090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016919::کود ریشه زایی و سه بیست و هیومیک و آهن کد A08حجم 120 میلی لیتر بسته 4 عددی
1201,https://basalam.com/rooyesh-sabz/product/18016950,کود مایع کامل ارگانیک غنی شده ویژه سرو پژیا مدل OrgaFerti حجم 120 میلی لیتر,,45000,450000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016950::کود مایع کامل ارگانیک غنی شده ویژه سرو پژیا مدل OrgaFerti حجم 120 میلی لیتر
1202,https://basalam.com/rooyesh-sabz/product/18016913,کود درسنا و سه بیست و هیومیک و آهن کد A05 حجم 120 میلی لیتر بسته 4 عددی,,115000,1150000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016913::کود درسنا و سه بیست و هیومیک و آهن کد A05 حجم 120 میلی لیتر بسته 4 عددی
1203,https://basalam.com/rooyesh-sabz/product/18016937,کود مایع محرک رشد آلوئه ورا مدل Mpower حجم 120 میلی لیتر بسته سه عددی,,65000,650000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016937::کود مایع محرک رشد آلوئه ورا مدل Mpower حجم 120 میلی لیتر بسته سه عددی
1204,https://basalam.com/rooyesh-sabz/product/18016936,کود مایع محرک رشد دیوار سبز مدل Mpower حجم 250 میلی لیتر بسته دو عددی,,84000,840000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016936::کود مایع محرک رشد دیوار سبز مدل Mpower حجم 250 میلی لیتر بسته دو عددی
1205,https://basalam.com/rooyesh-sabz/product/18016924,کود مایع NPK سه بیست کد Pak حجم 120 میلی لیتر بسته 8 عددی,,209000,2090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016924::کود مایع NPK سه بیست کد Pak حجم 120 میلی لیتر بسته 8 عددی
1206,https://basalam.com/rooyesh-sabz/product/18016917,کود شمعدانی و سه بیست و هیومیک و آهن کد A09حجم 120 میلی لیتر بسته 4 عددی,,109000,1090000,0.1,,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=45,https://basalam.com/rooyesh-sabz/product/18016917::کود شمعدانی و سه بیست و هیومیک و آهن کد A09حجم 120 میلی لیتر بسته 4 عددی
