category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/mchavoosh/product/8269954,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کامل گلدان گیاهان آپارتمانی,True,41٬500,,
,https://basalam.com/1oo1barg/product/18705703,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس (بسته 200گرمی),True,40٬000,,
,https://basalam.com/mmshirvani/product/14563242,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای رنگی,True,7٬938,,
,https://basalam.com/nahal_best/product/13285182,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک گلدان,True,100٬000,,
,https://basalam.com/onlineshopeamirhosein/product/23482597,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته 3 عددی,True,54٬000,,
,https://basalam.com/gojiberryfakhravar/product/21641960,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک 10 کیلویی پرلیت دار سبک (پس کرایه),True,100٬000,10000.0,10.0
,https://basalam.com/lavazem_janebi_talkhabi/product/7506323,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای رنگی مدل Seven Color،مناسب برای سبزه،گلها،گلدان آکواریوم،تنگ آب و... (ورق 20 عددی),True,135٬000,,
,https://basalam.com/hastimahdi/product/10541559,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس سفالگری فیروزه کد 500,True,28٬300,,
,https://basalam.com/minimalshop/product/3877760,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بی رنگ(خاک ژله ای سفید),True,15٬000,,
,https://basalam.com/sarzamindata/product/15510262,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته چهار عددی مناسب ترین خاک برای گلدان و کاشت سبزه,True,21٬700,,
,https://basalam.com/giyah-atlas/product/20154690,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک زینتی سبزآفرین مناسب گیاهان آپارتمانی 10 لیتری,True,89٬000,8900.0,10.0
,https://basalam.com/kohyarpelastic/product/7511711,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک انداز,True,35٬000,,
,https://basalam.com/hossen.haslam/product/10143462,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته 20تایی,True,125٬000,,
,https://basalam.com/atari-gol-narges707/product/18290911,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس قهوه ای 200 گرم,True,160٬000,,
,https://basalam.com/momtazplant/product/1608607,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کامل(10 لیتری),True,375٬000,37500.0,10.0
,https://basalam.com/novinkeshtsepahan/product/13142884,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کوکوپیت قالبی هلندی 5 کیلوگرم (70 لیتری),True,570٬000,114000.0,5.0
