category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/sarzamindata/product/15510262,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته چهار عددی مناسب ترین خاک برای گلدان و کاشت سبزه,True,21700,,
,https://basalam.com/kohyarpelastic/product/7511711,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک انداز,True,35000,87500.0,0.4
,https://basalam.com/hossen.haslam/product/10143462,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته 20تایی,True,125000,1250000.0,0.1
,https://basalam.com/atari-gol-narges707/product/18290911,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس قهوه ای 200 گرم,True,160000,800000.0,0.2
,https://basalam.com/makanshimi/product/21816109,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک دیاتومه آرایشی بسته بندی یک کیلویی,True,267000,267000.0,1.0
,https://basalam.com/grandpa_keshavarz/product/16231398,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پیتماس دوکیلویی,True,330000,165000.0,2.0
,https://basalam.com/starmasho/product/11176939,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک انحصاری تقویتی انواع گل و مزارع و حلزون طبی,True,130000,18571.42857142857,7.0
,https://basalam.com/parlag/product/840844,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس قرمز بنتونیت مخصوص ماسک صورت 360 گرم,True,150000,416666.6666666667,0.36
,https://basalam.com/starmasho/product/11176939,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک انحصاری تقویتی انواع گل و مزارع و حلزون طبی,True,130000,18571.42857142857,7.0
,https://basalam.com/sangchin1/product/5960166,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ژله ای رنگی 3 گرمی (بسته 5 عددی),True,45000,3000000.0,0.015
,https://basalam.com/gol-baan/product/19603095,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک گلدان هلندی مخصوص گیاهان آپارتمانی+هدیه,True,80000,10000.0,8.0
,https://basalam.com/radin.p/product/4346510,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک تربت شیشه ای,True,12000,400000.0,0.03
,https://basalam.com/rafan/product/11785331,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک گلدان,True,350000,87500.0,4.0
,https://basalam.com/parlag/product/840844,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک رس قرمز بنتونیت مخصوص ماسک صورت 360 گرم,True,150000,416666.6666666667,0.36
,https://basalam.com/aqua.handmade/product/14080866,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک رس سفید برای کرمسازی، صابونسازی، ماسک صورت، 40 گرمی,True,46500,1162500.0,0.04
,https://basalam.com/partaksoil/product/19717467,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک هلندی پارتاک,True,230000,,
,https://basalam.com/sabznahad/product/21713283,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص گلهای آپارتمانی,True,83000,,
,https://basalam.com/cafegoll_com/product/4062904,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک قلمه گیاهان آپارتمانی (پس کرایه),True,23750,59375.0,0.4
,https://basalam.com/cafegoll_com/product/4092907,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک سانسوریا و زاموفیلیا ( حرفه ای ) (پس کرایه),True,27550,39357.14285714286,0.7
,https://basalam.com/cafegoll_com/product/5190773,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک کوکوچیپس بسته ی یک لیتری (پس کرایه),True,37050,123500.0,0.3
,https://basalam.com/cafegoll_com/product/5107839,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک قلمه گیاهان آپارتمانی(کوکوپیت و پرلیت ) (پس کرایه),True,20900,20900.0,1.0
,https://basalam.com/cafegoll_com/product/4049538,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک بنفشه آفریقایی (پس کرایه),True,18050,51571.42857142857,0.35
,https://basalam.com/flowerpeyk/product/4304123,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص گیاهان اپارتمانی,True,130000,130000.0,1.0
,https://basalam.com/plasko_taha1401/product/7709744,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک انداز حلبی کیفیت عالی,True,35000,116666.66666666669,0.3
,https://basalam.com/happylandsaghez/product/13952220,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ژله ای,True,15000,,
,https://basalam.com/soilarghavan/product/10165569,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک قلمه زنی,True,40000,20000.0,2.0
,https://basalam.com/soilarghavan/product/3053519,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک بنفشه آفریقایی,True,48000,24000.0,2.0
,https://basalam.com/g-pedari/product/21679906,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک گل,True,33000,36666.66666666666,0.9
